,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,difference,status
0,2004-01-30 19:01:02,1075518062.0,a,0.407,36.65,0.0,1131.13,0.0,0.0,underperform
1,2004-04-13 04:07:11,1081854431.0,a,0.375,31.87,-13.042291950886762,1129.43994,-0.14941341843997863,-12.892878532446783,underperform
2,2004-12-13 21:37:34,1103002654.0,a,0.323,23.84,-34.95225102319235,1198.68005,5.971908622351084,-40.92415964554344,underperform
3,2005-01-22 05:17:19,1106399839.0,a,0.322,21.8,-40.518417462482944,1184.63,4.7297834908454375,-45.24820095332838,underperform
4,2006-01-09 02:35:16,1136802916.0,a,0.0,34.65,-5.457025920873124,1290.1500199999998,14.058509631960932,-19.515535552834056,underperform
5,2006-06-21 11:01:16,1150912876.0,a,0.368,32.18,-12.19645293315143,1252.19995,10.703451415840782,-22.899904348992212,underperform
6,2006-08-19 10:42:01,1156009321.0,a,0.396,31.8,-13.23328785811732,1295.43005,14.525302131496804,-27.758589989614123,underperform
7,2007-02-20 17:46:56,1172022416.0,a,0.411,32.48,-11.377899045020468,1459.68005,29.046179484232564,-40.42407852925303,underperform
8,2007-04-12 05:07:51,1176379671.0,a,0.411,34.62,-5.538881309686224,1447.80005,27.995902327760728,-33.53478363744695,underperform
9,2008-01-23 19:28:50,1201145330.0,a,0.645,32.16,-12.25102319236017,1338.5999800000002,18.341833387851093,-30.59285658021126,underperform
10,2008-02-14 04:44:34,1202993074.0,a,0.645,32.68,-10.832196452933148,1348.85999,19.248891816148436,-30.081088269081583,underperform
11,2008-04-26 04:49:23,1209210563.0,a,0.67,31.53,-13.969986357435193,1379.93005,21.995707831991,-35.965694189426195,underperform
12,2008-12-06 19:21:33,1228620093.0,a,0.83,17.26,-52.905866302864936,870.73999,-23.020343373440724,-29.885522929424212,underperform
13,2011-08-02 06:45:37,1312292737.0,a,54.36,40.79,11.296043656207368,1254.05005,10.86701351745599,0.4290301387513793,outperform
14,2011-11-08 05:04:16,1320757456.0,a,51.62,37.74,2.974079126875862,1275.92004,12.800477398707473,-9.82639827183161,underperform
15,2013-05-14 00:28:58,1368516538.0,a,44.12,37.74,2.974079126875862,1650.33997,45.90188307267952,-42.92780394580365,underperform
16,2013-09-06 06:09:52,1378472992.0,a,56.39,37.74,2.974079126875862,1655.17004,46.328895882878165,-43.3548167560023,underperform
17,2004-04-13 04:20:10,1081855210.0,aa,0.595,34.26,0.0,1129.43994,0.0,0.0,underperform
18,2004-09-09 16:15:45,1094771745.0,aa,0.561,32.89,-3.9988324576765835,1118.38,-0.9792410918282091,-3.0195913658483744,underperform
19,2004-11-24 10:37:20,1101321440.0,aa,0.53,33.58,-1.9848219497956794,1181.76001,4.632390634246562,-6.6172125840422416,underperform
20,2004-12-05 00:36:42,1102235802.0,aa,0.53,32.86,-4.086398131932278,1190.32996,5.39116936133851,-9.477567493270788,underperform
21,2005-01-13 07:18:32,1105629512.0,aa,0.457,29.43,-14.098073555166371,1177.44995,4.250780258399572,-18.348853813565942,underperform
22,2005-02-07 03:48:37,1107776917.0,aa,0.457,29.37,-14.273204903677751,1201.7199699999999,6.399634672030449,-20.6728395757082,underperform
23,2005-05-22 08:48:23,1116776903.0,aa,0.543,27.45,-19.87740805604203,1191.07996,5.457573954751418,-25.334982010793446,underperform
24,2006-06-20 04:32:21,1150803141.0,aa,0.526,29.1,-15.061295971978975,1240.12,9.799552510955111,-24.860848482934088,underperform
25,2007-01-25 19:09:37,1169780977.0,aa,0.494,31.46,-8.172796263864557,1423.9000199999998,26.07133585164341,-34.244132115507966,underperform
26,2007-02-23 09:03:42,1172250222.0,aa,0.494,34.75,1.4302393461763048,1451.18994,28.487570574137834,-27.05733122796153,underperform
27,2007-05-16 21:12:47,1179375167.0,aa,0.494,39.04,13.952130764740225,1514.14001,34.06113564569004,-20.10900488094981,underperform
28,2007-06-22 06:39:12,1182519552.0,aa,0.503,40.34,17.746643315820215,1502.56006,33.03585315036761,-15.289209834547393,underperform
29,2007-10-11 20:57:59,1192161479.0,aa,0.47,38.08,11.150029188558086,1554.41003,37.62662138546296,-26.476592196904875,underperform
30,2008-01-23 16:05:53,1201133153.0,aa,0.499,28.04,-18.155283129013423,1338.5999800000002,18.518916552570314,-36.67419968158374,underperform
31,2008-10-28 00:52:22,1225180342.0,aa,0.672,9.04,-73.61354349095156,940.51001,-16.72775358023907,-56.88578991071249,underperform
32,2008-12-05 01:03:15,1228467795.0,aa,0.672,8.06,-76.47402218330413,876.0700099999999,-22.43323624627619,-54.040785937027934,underperform
33,2008-12-06 09:33:46,1228584826.0,aa,0.672,8.15,-76.21132516053707,870.73999,-22.90515332758641,-53.30617183295066,underperform
34,2008-12-18 10:54:07,1229626447.0,aa,0.672,10.35,-69.78984238178633,885.2800300000001,-21.617786068376496,-48.17205631340983,underperform
35,2011-09-03 09:21:23,1315066883.0,aa,48.26,12.04,-64.85697606538237,1218.89001,7.919860705474971,-72.77683677085734,underperform
36,2011-11-02 22:04:47,1320296687.0,aa,50.93,10.7,-68.76824284880327,1237.9000199999998,9.602996685242053,-78.37123953404532,underperform
37,2011-11-05 21:29:24,1320553764.0,aa,50.93,10.93,-68.09690601284296,1237.9000199999998,9.602996685242053,-77.69990269808501,underperform
38,2012-01-02 19:42:06,1325562126.0,aa,50.93,8.65,-74.75189725627554,1257.5999800000002,11.347220463976173,-86.09911772025171,underperform
39,2012-03-09 07:34:06,1331307246.0,aa,54.5,8.65,-74.75189725627554,1370.87,21.376086629272194,-96.12798388554774,underperform
40,2012-03-19 02:24:48,1332149088.0,aa,54.5,8.65,-74.75189725627554,1409.75,24.81850075179739,-99.57039800807293,underperform
41,2012-05-19 11:51:52,1337453512.0,aa,55.28,8.65,-74.75189725627554,1324.80005,17.297078231534833,-92.04897548781037,underperform
42,2012-07-29 16:51:57,1343605917.0,aa,56.42,8.65,-74.75189725627554,1360.02002,20.415435282021278,-95.16733253829682,underperform
43,2012-11-27 11:38:14,1354045094.0,aa,56.51,8.65,-74.75189725627554,1398.93994,23.861383899705196,-98.61328115598073,underperform
44,2013-01-22 17:52:37,1358905957.0,aa,53.49,8.65,-74.75189725627554,1492.56006,32.15045857152882,-106.90235582780437,underperform
45,2013-04-23 20:02:57,1366772577.0,aa,53.21,8.65,-74.75189725627554,1578.7800300000001,39.78432797409308,-114.53622523036861,underperform
46,2013-04-26 20:55:15,1367034915.0,aa,53.21,8.65,-74.75189725627554,1582.23999,40.09067095679298,-114.84256821306852,underperform
47,2013-09-01 04:25:11,1378034711.0,aa,52.71,8.65,-74.75189725627554,1638.17004,45.042687263211185,-119.79458451948673,underperform
48,2003-12-07 10:36:10,1070822170.0,aapl,0.072,20.85,0.0,1069.7199699999999,0.0,0.0,underperform
49,2004-02-03 07:33:34,1075822414.0,aapl,0.07,22.32,7.05035971223021,1136.0300300000001,6.198824165169157,0.8515355470610535,outperform
50,2004-06-03 01:20:38,1086250838.0,aapl,0.0,28.92,38.70503597122302,1116.64001,4.386198380497674,34.318837590725344,outperform
51,2004-08-10 02:02:44,1092128564.0,aapl,0.0,30.3,45.323741007194236,1079.04004,0.8712625978180266,44.45247840937621,outperform
52,2004-10-12 05:40:57,1097584857.0,aapl,0.0,38.59,85.08393285371703,1121.83997,4.87230316921167,80.21162968450535,outperform
53,2004-12-04 14:16:51,1102198611.0,aapl,0.0,62.68,200.62350119904076,1191.37,11.372137887638017,189.25136331140274,outperform
54,2005-01-26 15:16:47,1106781407.0,aapl,0.0,71.94,245.03597122302156,1174.06995,9.754887533790754,235.2810836892308,outperform
55,2005-02-04 03:07:08,1107515228.0,aapl,0.0,77.81,273.189448441247,1203.0300300000001,12.462145583764343,260.72730285748264,outperform
56,2005-03-01 10:36:03,1109702163.0,aapl,0.0,44.86,115.15587529976018,1210.41003,13.15204576390213,102.00382953585805,outperform
57,2005-12-17 11:55:53,1134849353.0,aapl,0.0,71.11,241.05515587529973,1272.73999,18.978800592083942,222.07635528321578,outperform
58,2006-01-25 09:43:52,1138211032.0,aapl,0.0,76.04,264.7002398081535,1264.68005,18.22533798261241,246.4749018255411,outperform
59,2006-02-03 13:49:59,1139003399.0,aapl,0.0,72.1,245.80335731414863,1264.0300300000001,18.164572546962944,227.63878476718568,outperform
60,2006-02-07 09:17:30,1139332650.0,aapl,0.0,67.3,222.7817745803357,1254.7800300000001,17.29986026155988,205.48191431877584,outperform
61,2006-02-17 15:01:01,1140217261.0,aapl,0.0,70.21,236.73860911270978,1287.23999,20.33429552595902,216.40431358675076,outperform
62,2013-08-11 02:30:32,1376213432.0,aapl,13.75,70.21,236.73860911270978,1697.47998,58.68451815478403,178.05409095792575,outperform
63,2013-06-19 09:57:38,1371661058.0,abbv,512.61,70.21,0.0,1628.93005,0.0,0.0,underperform
64,2003-10-26 16:06:32,1067213192.0,abc,0.592,57.01,0.0,1033.77002,0.0,0.0,underperform
65,2004-01-28 07:37:34,1075304254.0,abc,0.429,56.36,-1.14015085072794,1128.47998,9.161608304330604,-10.301759155058544,underperform
66,2004-05-16 19:24:15,1084760655.0,abc,0.412,58.97,3.4379933345027203,1096.43994,6.06226905284021,-2.62427571833749,underperform
67,2004-10-20 01:31:26,1098261086.0,abc,0.331,52.1,-8.612524118575683,1103.66003,6.760692286278536,-15.373216404854219,underperform
68,2005-01-08 07:45:42,1105199142.0,abc,0.332,57.9,1.5611296263813377,1183.73999,14.507092206059536,-12.945962579678199,underperform
69,2005-03-30 19:52:42,1112241162.0,abc,0.291,55.44,-2.7539028240659538,1181.41003,14.2817074536559,-17.035610277721855,underperform
70,2005-05-26 01:50:44,1117097444.0,abc,0.23,65.93,15.646377828451165,1197.62,15.849751572404854,-0.2033737439536889,underperform
71,2005-12-04 08:46:13,1133714773.0,abc,0.223,79.46,39.379056305911234,1264.67004,22.335724148781182,17.043332157130052,outperform
72,2007-02-20 06:12:02,1171980722.0,abc,0.308,54.9,-3.7011050692860894,1459.68005,41.19968868897939,-44.90079375826548,underperform
73,2007-04-05 16:11:07,1175814667.0,abc,0.308,53.94,-5.385020171899667,1443.76001,39.659690459972914,-45.04471063187258,underperform
74,2008-01-23 20:34:05,1201149245.0,abc,0.396,45.55,-20.101736537449572,1338.5999800000002,29.487212252489222,-49.5889487899388,underperform
75,2011-07-08 00:04:15,1310108655.0,abc,42.86,43.05,-24.486932117172426,1343.80005,29.990232256880514,-54.47716437405294,underperform
76,2012-02-28 18:01:38,1330480898.0,abc,66.41,43.05,-24.486932117172426,1372.18005,32.7355237096158,-57.22245582678822,underperform
77,2013-04-25 01:02:00,1366876920.0,abc,59.73,43.05,-24.486932117172426,1585.16003,53.33778300129076,-77.82471511846319,underperform
78,2004-09-20 13:31:02,1095712262.0,abt,0.543,42.92,0.0,1122.19995,0.0,0.0,underperform
79,2004-10-23 22:48:08,1098596888.0,abt,0.543,40.86,-4.799627213420322,1103.66003,-1.6521048677644246,-3.147522345655898,underperform
80,2005-01-25 12:44:11,1106685851.0,abt,0.508,45.93,7.013047530288904,1168.41003,4.117811625281222,2.8952359050076817,outperform
81,2005-02-28 19:21:54,1109647314.0,abt,0.508,45.61,6.267474370922641,1203.5999800000002,7.253611978863503,-0.9861376079408624,underperform
82,2006-06-17 18:01:01,1150592461.0,abt,0.436,42.78,-0.3261882572227413,1230.04004,9.609703689614328,-9.935891946837069,underperform
83,2006-07-18 12:32:14,1153251134.0,abt,0.436,44.48,3.63466915191052,1236.85999,10.217434067788007,-6.582764915877487,underperform
84,2007-01-13 21:19:42,1168751982.0,abt,0.604,50.45,17.544268406337373,1414.8499800000002,26.078243008298145,-8.533974601960772,underperform
85,2007-03-23 02:47:40,1174643260.0,abt,0.883,54.5,26.98042870456663,1436.10999,27.97273694407133,-0.9923082395046983,underperform
86,2007-04-10 20:13:09,1176261189.0,abt,0.883,57.11,33.06150978564771,1448.39001,29.067017869676445,3.9944919159712633,outperform
87,2007-06-03 02:36:35,1180863395.0,abt,0.871,56.3,31.17427772600185,1530.62,36.394588148039034,-5.220310422037183,underperform
88,2008-01-23 23:41:45,1201160505.0,abt,0.784,57.97,35.06523765144454,1338.5999800000002,19.28355370181582,15.781683949628722,outperform
89,2008-04-28 03:46:55,1209379615.0,abt,0.687,51.28,19.478098788443614,1396.37,24.431479434658677,-4.953380646215063,underperform
90,2008-10-23 21:57:42,1224824262.0,abt,0.732,55.02,28.191985088536818,908.10999,-19.0777017945866,47.26968688312341,outperform
91,2008-12-25 05:30:56,1230211856.0,abt,0.546,52.65,22.67008387698042,871.63,-22.328458489059813,44.99854236604023,outperform
92,2011-08-05 04:11:33,1312542693.0,abt,76.17,48.77,13.630009319664493,1199.38,6.877566693885539,6.752442625778954,outperform
93,2011-09-02 09:24:27,1314980667.0,abt,68.83,51.94,21.015843429636522,1173.9699699999999,4.6132616562672215,16.4025817733693,outperform
94,2011-11-02 06:21:21,1320240081.0,abt,68.83,52.76,22.92637465051257,1237.9000199999998,10.310111847714827,12.616262802797744,outperform
95,2012-01-01 23:13:40,1325488420.0,abt,67.73,56.23,31.01118359739048,1263.02002,12.548572114978262,18.46261148241222,outperform
96,2012-03-02 20:56:30,1330750590.0,abt,62.85,56.23,31.01118359739048,1369.63,22.048659866719845,8.962523730670636,outperform
97,2012-03-30 05:44:15,1333111455.0,abt,62.85,56.23,31.01118359739048,1408.4699699999999,25.50971598243254,5.501467614957942,outperform
98,2013-05-08 18:10:02,1368061802.0,abt,76.36,56.23,31.01118359739048,1632.68994,45.49010985074452,-14.478926253354036,underperform
99,2013-08-18 07:12:45,1376835165.0,abt,35.38,56.23,31.01118359739048,1661.31995,48.041349493911504,-17.030165896521023,underperform
100,2004-08-16 22:53:27,1092722007.0,ace,0.26,39.1,0.0,1079.33997,0.0,0.0,underperform
101,2004-10-10 11:27:42,1097432862.0,ace,0.26,41.04,4.961636828644496,1130.6500199999998,4.753835809490111,0.20780101915438465,outperform
102,2005-01-13 13:27:29,1105651649.0,ace,0.21,42.76,9.360613810741679,1177.44995,9.089812545346575,0.27080126539510374,outperform
103,2007-02-20 18:32:05,1172025125.0,ace,0.171,58.6,49.87212276214834,1459.68005,35.238209514283064,14.633913247865273,outperform
104,2007-04-05 15:54:06,1175813646.0,ace,0.171,57.24,46.39386189258312,1443.76001,33.76323031935897,12.63063157322415,outperform
105,2008-01-23 21:48:58,1201153738.0,ace,0.154,59.98,53.401534526854206,1338.5999800000002,24.020236181932574,29.381298344921632,outperform
106,2010-12-07 07:29:30,1291735770.0,ace,23.09,59.06,51.048593350383626,1223.75,13.37947579204354,37.66911755834009,outperform
107,2011-08-11 20:49:00,1313120940.0,ace,27.7,63.42,62.19948849104859,1172.64001,8.644175384332343,53.55531310671625,outperform
108,2013-04-23 04:24:03,1366716243.0,ace,24.94,63.42,62.19948849104859,1578.7800300000001,46.27272906422618,15.926759426822407,outperform
109,2013-05-16 15:08:57,1368742137.0,ace,27.94,63.42,62.19948849104859,1650.4699699999999,52.91474566627972,9.28474282476887,outperform
110,2003-12-15 23:12:24,1071558744.0,aci,1.074,30.78,0.0,1068.04004,0.0,0.0,underperform
111,2005-01-24 04:33:07,1106569987.0,aci,1.18,34.52,12.150747238466543,1163.75,8.961270777825886,3.189476460640657,outperform
112,2005-02-05 03:36:51,1107603411.0,aci,1.18,38.4,24.756335282651065,1193.18994,11.717716126073315,13.03861915657775,outperform
113,2005-03-30 06:50:28,1112194228.0,aci,0.936,41.15,33.690708252111754,1181.41003,10.614769648523657,23.0759386035881,outperform
114,2006-05-24 04:17:01,1148469421.0,aci,0.854,46.39,50.71474983755685,1258.56995,17.83921041012657,32.87553942743028,outperform
115,2007-03-11 21:41:07,1173674467.0,aci,0.86,30.08,-2.2742040285900025,1401.89001,31.25818859749864,-33.532392626088644,underperform
116,2007-04-07 18:52:27,1175997147.0,aci,0.86,33.93,10.233918128654967,1439.37,34.76741939375229,-24.533501265097325,underperform
117,2008-03-02 17:50:27,1204509027.0,aci,0.851,51.09,65.98440545808967,1367.68005,28.05512890696493,37.92927655112474,outperform
118,2008-06-05 02:23:56,1212657836.0,aci,0.899,67.52,119.36322287199478,1404.05005,31.460431951596117,87.90279092039866,outperform
119,2008-10-08 20:51:28,1223524288.0,aci,0.772,25.11,-18.421052631578956,984.94,-7.78061092166545,-10.640441709913507,underperform
120,2008-12-05 05:35:57,1228484157.0,aci,0.767,11.93,-61.241065627030544,876.0700099999999,-17.974048051606772,-43.26701757542377,underperform
121,2011-08-18 01:16:41,1313655401.0,aci,118.77,19.7,-35.997400909681616,1140.6500199999998,6.798432388358747,-42.795833298040364,underperform
122,2012-07-26 21:31:10,1343363470.0,aci,113.56,19.7,-35.997400909681616,1360.02002,27.337924522005732,-63.33532543168735,underperform
123,2012-11-04 10:32:06,1352053926.0,aci,144.73,19.7,-35.997400909681616,1427.58997,33.664461680668815,-69.66186259035044,underperform
124,2013-04-23 05:25:15,1366719915.0,aci,179.32,19.7,-35.997400909681616,1578.7800300000001,47.820303628317156,-83.81770453799876,underperform
125,2013-04-25 06:05:53,1366895153.0,aci,179.32,19.7,-35.997400909681616,1585.16003,48.41765951021835,-84.41506041989996,underperform
126,2003-11-08 10:24:47,1068315887.0,acn,0.076,25.05,0.0,1051.81006,0.0,0.0,underperform
127,2004-12-10 06:26:24,1102688784.0,acn,0.023,26.2,4.590818363273447,1188.0,12.948149592712584,-8.357331229439136,underperform
128,2005-02-10 03:10:56,1108033856.0,acn,0.023,25.51,1.8363273453093847,1197.01001,13.804769085399311,-11.968441740089926,underperform
129,2005-04-04 05:07:40,1112616460.0,acn,0.023,24.44,-2.43512974051896,1176.12,11.818668096785448,-14.253797837304408,underperform
130,2005-09-04 02:06:58,1125824818.0,acn,0.04,25.31,1.037924151696599,1221.58997,16.141689118280535,-15.103764966583936,underperform
131,2006-06-03 23:44:14,1149403454.0,acn,0.045,27.89,11.337325349301397,1270.08997,20.752787817983027,-9.41546246868163,underperform
132,2006-08-22 00:50:41,1156233041.0,acn,0.034,28.57,14.051896207584827,1298.81995,23.4842676823228,-9.432371474737971,underperform
133,2006-08-22 06:44:05,1156254245.0,acn,0.034,28.57,14.051896207584827,1298.81995,23.4842676823228,-9.432371474737971,underperform
134,2006-08-27 03:22:58,1156674178.0,acn,0.034,28.36,13.213572854291412,1296.06006,23.221873348501724,-10.008300494210312,underperform
135,2006-11-02 16:40:55,1162514455.0,acn,0.027,32.96,31.576846307385228,1367.33997,29.99875376738648,1.5780925399987495,outperform
136,2006-11-11 01:01:42,1163235702.0,acn,0.027,33.87,35.20958083832334,1385.7199699999999,31.74621756327372,3.4633632750496197,outperform
137,2006-12-03 00:17:12,1165133832.0,acn,0.027,33.81,34.970059880239525,1400.63,33.16377673740828,1.8062831428312478,outperform
138,2007-03-14 19:10:39,1173924639.0,acn,0.018,35.39,41.27744510978044,1387.17004,31.88408180845883,9.393363301321607,outperform
139,2007-05-05 07:47:14,1178376434.0,acn,0.015,39.1,56.08782435129741,1495.92004,42.22340105779174,13.864423293505666,outperform
140,2007-06-05 04:17:34,1181042254.0,acn,0.015,41.24,64.6307385229541,1530.94995,45.55384172689886,19.076896796055244,outperform
141,2007-07-06 07:06:36,1183730796.0,acn,0.015,42.81,70.89820359281438,1530.43994,45.505352934159994,25.39285065865439,outperform
142,2008-04-07 01:42:51,1207557771.0,acn,0.004,36.77,46.78642714570859,1372.54004,30.49314626254859,16.293280883160005,outperform
143,2008-10-18 23:21:07,1224397267.0,acn,0.003,31.4,25.34930139720558,907.8400300000001,-13.687835425342856,39.03713682254843,outperform
144,2008-12-02 16:28:13,1228264093.0,acn,0.003,29.98,19.68063872255489,848.81,-19.300068303206768,38.98070702576166,outperform
145,2008-12-21 20:10:46,1229919046.0,acn,0.001,32.21,28.582834331337324,885.2800300000001,-15.832709377204463,44.41554370854179,outperform
146,2011-09-01 16:51:37,1314921097.0,acn,0.11,53.62,114.0518962075848,1204.42004,14.509271759579857,99.54262444800494,outperform
147,2011-11-08 00:40:19,1320741619.0,acn,0.1,58.0,131.5369261477046,1275.92004,21.307077059141264,110.22984908856334,outperform
148,2012-02-29 00:47:01,1330505221.0,acn,0.15,58.0,131.5369261477046,1365.68005,29.840938201332655,101.69598794637196,outperform
149,2012-11-04 02:11:28,1352023888.0,acn,0.0,58.0,131.5369261477046,1427.58997,35.72697431701689,95.80995183068771,outperform
150,2013-04-23 04:45:22,1366717522.0,acn,0.0,58.0,131.5369261477046,1578.7800300000001,50.10124831854148,81.43567782916313,outperform
151,2013-05-10 03:17:29,1368181049.0,acn,0.0,58.0,131.5369261477046,1633.69995,55.32271577626857,76.21421037143602,outperform
152,2013-05-12 08:27:29,1368372449.0,act,177.28,58.0,0.0,1626.67004,0.0,0.0,underperform
153,2004-01-25 05:32:05,1075037525.0,adbe,0.0,38.04,0.0,1143.93994,0.0,0.0,underperform
154,2004-08-21 23:10:00,1093155000.0,adbe,0.0,46.09,21.16193480546794,1095.17004,-4.263326971519152,25.425261776987092,outperform
155,2004-11-12 17:19:37,1100308777.0,adbe,0.0,58.1,52.733964248159836,1184.17004,3.516801764959793,49.21716248320004,outperform
156,2005-02-07 16:20:07,1107822007.0,adbe,0.0,63.67,67.37644584647741,1201.7199699999999,5.050967098849604,62.325478747627805,outperform
157,2005-04-05 04:12:22,1112699542.0,adbe,0.0,66.58,75.02628811777078,1181.39001,3.273779390900548,71.75250872687023,outperform
158,2005-08-31 10:51:30,1125510690.0,adbe,0.0,27.12,-28.70662460567823,1220.32996,6.677799885193278,-35.38442449087151,underperform
159,2006-02-21 13:18:21,1140556701.0,adbe,0.0,37.8,-0.630914826498428,1283.0300300000001,12.158862990656672,-12.7897778171551,underperform
160,2006-04-07 10:36:37,1144431397.0,adbe,0.0,36.1,-5.099894847528911,1295.5,13.248952563016553,-18.348847410545464,underperform
161,2008-12-04 14:30:57,1228429857.0,adbe,0.08,22.54,-40.7465825446898,845.2199699999999,-26.11325643547336,-14.63332610921644,underperform
162,2008-12-05 00:15:55,1228464955.0,adbe,0.08,20.44,-46.267087276550996,876.0700099999999,-23.416433034062965,-22.85065424248803,underperform
163,2008-12-17 11:42:55,1229542975.0,adbe,0.08,22.32,-41.32492113564669,904.4199800000001,-20.938158693890855,-20.386762441755835,underperform
164,2008-12-20 21:49:14,1229838554.0,adbe,0.079,22.13,-41.824395373291274,904.4199800000001,-20.938158693890855,-20.88623667940042,underperform
165,2011-04-24 04:02:44,1303642964.0,adbe,28.03,33.48,-11.987381703470037,1337.38,16.909983928002386,-28.897365631472425,underperform
166,2011-08-05 04:11:46,1312542706.0,adbe,28.17,26.15,-31.256572029442694,1199.38,4.846413527619302,-36.102985557062,underperform
167,2011-09-25 13:42:54,1316983374.0,adbe,28.17,24.88,-34.59516298633018,1129.56006,-1.2570485125294215,-33.33811447380076,underperform
168,2011-10-18 13:47:26,1318970846.0,adbe,27.25,26.24,-31.019978969505782,1225.38,7.119260124792927,-38.13923909429871,underperform
169,2012-03-24 12:13:07,1332616387.0,adbe,25.26,26.24,-31.019978969505782,1402.89001,22.63668405528354,-53.656663024789324,underperform
170,2012-07-02 04:31:22,1341228682.0,adbe,24.76,26.24,-31.019978969505782,1365.51001,19.369029985962374,-50.38900895546816,underperform
171,2004-01-20 06:29:18,1074608958.0,adi,0.0,50.5,0.0,1138.77002,0.0,0.0,underperform
172,2004-05-12 18:46:27,1084412787.0,adi,0.0,45.04,-10.811881188118814,1097.2800300000001,-3.6434037840230293,-7.1684774040957855,underperform
173,2004-06-22 09:09:13,1087920553.0,adi,0.0,45.03,-10.831683168316829,1134.41003,-0.38286835124092267,-10.448814817075906,underperform
174,2004-08-10 02:07:28,1092128848.0,adi,0.0,35.92,-28.87128712871287,1079.04004,-5.245131058156927,-23.626156070555943,underperform
175,2004-11-11 09:56:15,1100195775.0,adi,0.0,38.5,-23.762376237623762,1173.47998,3.048021935105048,-26.81039817272881,underperform
176,2005-01-24 03:34:28,1106566468.0,adi,0.0,34.47,-31.742574257425744,1163.75,2.1935930487527298,-33.936167306178476,underperform
177,2005-03-17 01:05:45,1111050345.0,adi,0.0,35.92,-28.87128712871287,1190.20996,4.517149125509994,-33.38843625422286,underperform
